txn_id,date,product,region,channel,units,unit_price,revenue,discount_pct,tax
TXN1002708,2025-09-21,Device-Z,Europe,partner,329,894.44,250130.15,15,45023.43
TXN1002709,2025-10-22,Module-7,Asia-Pacific,direct,710,353.16,213132.06,15,38363.77
TXN1002710,2025-11-23,Widget-Alpha,Middle-East,online,877,874.13,651620.21,15,117291.64
TXN1002711,2025-12-24,Widget-Beta,Africa,retail,248,235.21,55415.48,5,9974.79
TXN1002712,2025-01-25,Gadget-X1,North-America,wholesale,230,516.4,89079.0,25,16034.22
TXN1002713,2025-02-26,Gadget-X2,South-America,partner,883,51.16,40656.85,10,7318.23
TXN1002714,2025-03-27,Doohickey-Pro,Europe,direct,955,567.86,460960.36,15,82972.86
TXN1002715,2025-04-28,Thingamajig,Asia-Pacific,online,183,230.41,33732.02,20,6071.76
TXN1002716,2025-05-01,Gizmo-3000,Middle-East,retail,591,240.32,134927.66,5,24286.98
TXN1002717,2025-06-02,Contraption-A,Africa,wholesale,251,277.61,66196.1,5,11915.3
TXN1002718,2025-07-03,Device-Z,North-America,partner,539,846.04,456015.56,0,82082.8
TXN1002719,2025-08-04,Module-7,South-America,direct,796,478.87,285885.39,25,51459.37
TXN1002720,2025-09-05,Widget-Alpha,Europe,online,698,883.76,555178.03,10,99932.05
TXN1002721,2025-10-06,Widget-Beta,Asia-Pacific,retail,605,113.02,51282.82,25,9230.91
TXN1002722,2025-11-07,Gadget-X1,Middle-East,wholesale,339,487.74,148809.47,10,26785.7
TXN1002723,2025-12-08,Gadget-X2,Africa,partner,444,408.69,181458.36,0,32662.5
TXN1002724,2025-01-09,Doohickey-Pro,North-America,direct,753,817.45,461654.89,25,83097.88
TXN1002725,2025-02-10,Thingamajig,South-America,online,578,819.61,426361.12,10,76745.0
TXN1002726,2025-03-11,Gizmo-3000,Europe,retail,7,988.52,5535.71,20,996.43
TXN1002727,2025-04-12,Contraption-A,Asia-Pacific,wholesale,843,586.12,469394.2,5,84490.96
TXN1002728,2025-05-13,Device-Z,Middle-East,partner,590,264.02,124617.44,20,22431.14
TXN1002729,2025-06-14,Module-7,Africa,direct,876,653.02,486238.69,15,87522.96
TXN1002730,2025-07-15,Widget-Alpha,North-America,online,349,80.37,26646.67,5,4796.4
TXN1002731,2025-08-16,Widget-Beta,South-America,retail,495,162.44,80407.8,0,14473.4
TXN1002732,2025-09-17,Gadget-X1,Europe,wholesale,818,946.98,735898.16,5,132461.67
TXN1002733,2025-10-18,Gadget-X2,Asia-Pacific,partner,571,649.15,277998.49,25,50039.73
TXN1002734,2025-11-19,Doohickey-Pro,Middle-East,direct,351,556.11,156155.69,20,28108.02
TXN1002735,2025-12-20,Thingamajig,Africa,online,11,677.18,6704.08,10,1206.73
TXN1002736,2025-01-21,Gizmo-3000,North-America,retail,488,556.67,230906.72,15,41563.21
TXN1002737,2025-02-22,Contraption-A,South-America,wholesale,27,808.76,19652.87,10,3537.52
TXN1002738,2025-03-23,Device-Z,Europe,partner,892,64.75,54869.15,5,9876.45
TXN1002739,2025-04-24,Module-7,Asia-Pacific,direct,103,20.99,1621.48,25,291.87
TXN1002740,2025-05-25,Widget-Alpha,Middle-East,online,75,644.88,48366.0,0,8705.88
TXN1002741,2025-06-26,Widget-Beta,Africa,retail,882,474.4,376578.72,10,67784.17
TXN1002742,2025-07-27,Gadget-X1,North-America,wholesale,647,589.93,362600.47,5,65268.08
TXN1002743,2025-08-28,Gadget-X2,South-America,partner,32,247.2,7514.88,5,1352.68
TXN1002744,2025-09-01,Doohickey-Pro,Europe,direct,736,713.99,446672.14,15,80400.99
TXN1002745,2025-10-02,Thingamajig,Asia-Pacific,online,199,309.53,58516.65,5,10533.0
TXN1002746,2025-11-03,Gizmo-3000,Middle-East,retail,980,650.41,573661.62,10,103259.09
TXN1002747,2025-12-04,Contraption-A,Africa,wholesale,358,42.86,13042.3,15,2347.61
TXN1002748,2025-01-05,Device-Z,North-America,partner,290,476.83,124452.63,10,22401.47
TXN1002749,2025-02-06,Module-7,South-America,direct,233,801.07,158651.91,15,28557.34
TXN1002750,2025-03-07,Widget-Alpha,Europe,online,244,210.17,43589.26,15,7846.07
TXN1002751,2025-04-08,Widget-Beta,Asia-Pacific,retail,509,539.04,219497.09,20,39509.48
TXN1002752,2025-05-09,Gadget-X1,Middle-East,wholesale,361,397.43,114777.78,20,20660.0
TXN1002753,2025-06-10,Gadget-X2,Africa,partner,961,908.01,698078.09,20,125654.06
TXN1002754,2025-07-11,Doohickey-Pro,North-America,direct,87,53.01,3920.09,15,705.62
TXN1002755,2025-08-12,Thingamajig,South-America,online,613,739.19,453123.47,0,81562.22
TXN1002756,2025-09-13,Gizmo-3000,Europe,retail,757,13.71,8821.7,15,1587.91
TXN1002757,2025-10-14,Contraption-A,Asia-Pacific,wholesale,71,552.19,37245.22,5,6704.14
TXN1002758,2025-11-15,Device-Z,Middle-East,partner,6,430.91,2456.19,5,442.11
TXN1002759,2025-12-16,Module-7,Africa,direct,934,7.64,6778.97,5,1220.21
TXN1002760,2025-01-17,Widget-Alpha,North-America,online,969,91.53,84257.94,5,15166.43
TXN1002761,2025-02-18,Widget-Beta,South-America,retail,444,16.5,5494.5,25,989.01
TXN1002762,2025-03-19,Gadget-X1,Europe,wholesale,364,836.19,228279.87,25,41090.38
TXN1002763,2025-04-20,Gadget-X2,Asia-Pacific,partner,799,184.13,132407.88,10,23833.42
TXN1002764,2025-05-21,Doohickey-Pro,Middle-East,direct,608,578.8,334314.88,5,60176.68
TXN1002765,2025-06-22,Thingamajig,Africa,online,804,456.73,367210.92,0,66097.97
TXN1002766,2025-07-23,Gizmo-3000,North-America,retail,635,484.6,307721.0,0,55389.78
TXN1002767,2025-08-24,Contraption-A,South-America,wholesale,488,949.79,440322.64,5,79258.08
TXN1002768,2025-09-25,Device-Z,Europe,partner,121,923.89,83843.02,25,15091.74
TXN1002769,2025-10-26,Module-7,Asia-Pacific,direct,170,265.46,40615.38,10,7310.77
TXN1002770,2025-11-27,Widget-Alpha,Middle-East,online,240,52.9,12061.2,5,2171.02
TXN1002771,2025-12-28,Widget-Beta,Africa,retail,764,267.4,163434.88,20,29418.28
TXN1002772,2025-01-01,Gadget-X1,North-America,wholesale,6,267.03,1441.96,10,259.55
TXN1002773,2025-02-02,Gadget-X2,South-America,partner,870,306.22,239770.26,10,43158.65
TXN1002774,2025-03-03,Doohickey-Pro,Europe,direct,776,220.13,153738.79,10,27672.98
TXN1002775,2025-04-04,Thingamajig,Asia-Pacific,online,887,766.03,611521.75,10,110073.91
TXN1002776,2025-05-05,Gizmo-3000,Middle-East,retail,346,424.04,132046.06,10,23768.29
TXN1002777,2025-06-06,Contraption-A,Africa,wholesale,908,697.07,506351.65,20,91143.3
TXN1002778,2025-07-07,Device-Z,North-America,partner,329,961.96,253187.87,20,45573.82
TXN1002779,2025-08-08,Module-7,South-America,direct,65,7.98,414.96,20,74.69
TXN1002780,2025-09-09,Widget-Alpha,Europe,online,895,387.26,277278.16,20,49910.07
TXN1002781,2025-10-10,Widget-Beta,Asia-Pacific,retail,38,359.07,12280.19,10,2210.43
TXN1002782,2025-11-11,Gadget-X1,Middle-East,wholesale,583,561.84,262042.18,20,47167.59
TXN1002783,2025-12-12,Gadget-X2,Africa,partner,50,640.2,32010.0,0,5761.8
TXN1002784,2025-01-13,Doohickey-Pro,North-America,direct,356,995.48,283512.7,20,51032.29
TXN1002785,2025-02-14,Thingamajig,South-America,online,349,972.34,288444.66,15,51920.04
TXN1002786,2025-03-15,Gizmo-3000,Europe,retail,581,319.57,167103.15,10,30078.57
TXN1002787,2025-04-16,Contraption-A,Asia-Pacific,wholesale,870,59.55,46627.65,10,8392.98
TXN1002788,2025-05-17,Device-Z,Middle-East,partner,149,883.61,118492.1,10,21328.58
TXN1002789,2025-06-18,Module-7,Africa,direct,812,78.94,54484.39,15,9807.19
TXN1002790,2025-07-19,Widget-Alpha,North-America,online,33,46.94,1161.76,25,209.12
TXN1002791,2025-08-20,Widget-Beta,South-America,retail,931,989.96,829487.48,10,149307.75
TXN1002792,2025-09-21,Gadget-X1,Europe,wholesale,741,688.68,408249.5,20,73484.91
TXN1002793,2025-10-22,Gadget-X2,Asia-Pacific,partner,710,905.71,578748.69,10,104174.76
TXN1002794,2025-11-23,Doohickey-Pro,Middle-East,direct,392,211.72,74694.82,10,13445.07
TXN1002795,2025-12-24,Thingamajig,Africa,online,217,154.39,28477.24,15,5125.9
TXN1002796,2025-01-25,Gizmo-3000,North-America,retail,659,673.28,443691.52,0,79864.47
TXN1002797,2025-02-26,Contraption-A,South-America,wholesale,906,488.82,332153.19,25,59787.57
TXN1002798,2025-03-27,Device-Z,Europe,partner,203,986.93,160277.43,20,28849.94
TXN1002799,2025-04-28,Module-7,Asia-Pacific,direct,209,750.37,141144.6,10,25406.03
TXN1002800,2025-05-01,Widget-Alpha,Middle-East,online,846,749.92,634432.32,0,114197.82
TXN1002801,2025-06-02,Widget-Beta,Africa,retail,616,29.01,17870.16,0,3216.63
TXN1002802,2025-07-03,Gadget-X1,North-America,wholesale,556,9.9,5229.18,5,941.25
TXN1002803,2025-08-04,Gadget-X2,South-America,partner,107,574.73,58421.3,5,10515.83
TXN1002804,2025-09-05,Doohickey-Pro,Europe,direct,114,723.79,78386.46,5,14109.56
TXN1002805,2025-10-06,Thingamajig,Asia-Pacific,online,109,899.42,73527.58,25,13234.96
TXN1002806,2025-11-07,Gizmo-3000,Middle-East,retail,537,29.3,11800.58,25,2124.1
TXN1002807,2025-12-08,Contraption-A,Africa,wholesale,859,401.32,327497.19,5,58949.49
TXN1002808,2025-01-09,Device-Z,North-America,partner,17,292.64,3731.16,25,671.61
TXN1002809,2025-02-10,Module-7,South-America,direct,476,748.23,267118.11,25,48081.26
TXN1002810,2025-03-11,Widget-Alpha,Europe,online,846,862.99,730089.54,0,131416.12
TXN1002811,2025-04-12,Widget-Beta,Asia-Pacific,retail,676,580.23,333400.16,15,60012.03
TXN1002812,2025-05-13,Gadget-X1,Middle-East,wholesale,814,630.65,462014.19,10,83162.55
TXN1002813,2025-06-14,Gadget-X2,Africa,partner,324,854.88,207735.84,25,37392.45
TXN1002814,2025-07-15,Doohickey-Pro,North-America,direct,919,201.61,185279.59,0,33350.33
TXN1002815,2025-08-16,Thingamajig,South-America,online,725,368.87,240687.68,10,43323.78
TXN1002816,2025-09-17,Gizmo-3000,Europe,retail,515,770.98,357349.23,10,64322.86
TXN1002817,2025-10-18,Contraption-A,Asia-Pacific,wholesale,71,676.64,45639.37,5,8215.09
TXN1002818,2025-11-19,Device-Z,Middle-East,partner,281,808.62,204500.0,10,36810.0
TXN1002819,2025-12-20,Module-7,Africa,direct,903,440.2,357750.54,10,64395.1
TXN1002820,2025-01-21,Widget-Alpha,North-America,online,582,519.89,302575.98,0,54463.68
TXN1002821,2025-02-22,Widget-Beta,South-America,retail,860,32.59,25224.66,10,4540.44
TXN1002822,2025-03-23,Gadget-X1,Europe,wholesale,648,593.93,365623.31,5,65812.2
TXN1002823,2025-04-24,Gadget-X2,Asia-Pacific,partner,485,48.13,18674.44,20,3361.4
TXN1002824,2025-05-25,Doohickey-Pro,Middle-East,direct,287,556.78,143816.27,10,25886.93
TXN1002825,2025-06-26,Thingamajig,Africa,online,394,529.97,177486.95,15,31947.65
TXN1002826,2025-07-27,Gizmo-3000,North-America,retail,586,476.0,223148.8,20,40166.78
TXN1002827,2025-08-28,Contraption-A,South-America,wholesale,645,710.21,435181.18,5,78332.61
TXN1002828,2025-09-01,Device-Z,Europe,partner,416,126.33,39414.96,25,7094.69
TXN1002829,2025-10-02,Module-7,Asia-Pacific,direct,924,32.13,26719.31,10,4809.48
TXN1002830,2025-11-03,Widget-Alpha,Middle-East,online,723,538.26,350245.78,10,63044.24
TXN1002831,2025-12-04,Widget-Beta,Africa,retail,212,746.73,118730.07,25,21371.41
TXN1002832,2025-01-05,Gadget-X1,North-America,wholesale,340,32.52,10503.96,5,1890.71
TXN1002833,2025-02-06,Gadget-X2,South-America,partner,470,669.83,283338.09,10,51000.86
TXN1002834,2025-03-07,Doohickey-Pro,Europe,direct,452,534.48,181188.72,25,32613.97
TXN1002835,2025-04-08,Thingamajig,Asia-Pacific,online,727,423.82,308117.14,0,55461.09
TXN1002836,2025-05-09,Gizmo-3000,Middle-East,retail,275,527.73,116100.6,20,20898.11
TXN1002837,2025-06-10,Contraption-A,Africa,wholesale,287,406.21,110753.16,5,19935.57
TXN1002838,2025-07-11,Device-Z,North-America,partner,987,503.58,497033.46,0,89466.02
TXN1002839,2025-08-12,Module-7,South-America,direct,451,281.6,120651.52,5,21717.27
TXN1002840,2025-09-13,Widget-Alpha,Europe,online,712,620.3,397488.24,10,71547.88
TXN1002841,2025-10-14,Widget-Beta,Asia-Pacific,retail,831,713.71,444819.76,25,80067.56
TXN1002842,2025-11-15,Gadget-X1,Middle-East,wholesale,134,114.54,14580.94,5,2624.57
TXN1002843,2025-12-16,Gadget-X2,Africa,partner,187,598.21,100678.74,10,18122.17
TXN1002844,2025-01-17,Doohickey-Pro,North-America,direct,576,29.55,15318.72,10,2757.37
TXN1002845,2025-02-18,Thingamajig,South-America,online,207,814.41,143295.44,15,25793.18
TXN1002846,2025-03-19,Gizmo-3000,Europe,retail,556,878.05,414966.43,15,74693.96
TXN1002847,2025-04-20,Contraption-A,Asia-Pacific,wholesale,532,746.36,337503.99,15,60750.72
TXN1002848,2025-05-21,Device-Z,Middle-East,partner,525,813.58,405773.02,5,73039.14
TXN1002849,2025-06-22,Module-7,Africa,direct,305,281.51,81567.52,5,14682.15
TXN1002850,2025-07-23,Widget-Alpha,North-America,online,315,883.82,208802.47,25,37584.44
TXN1002851,2025-08-24,Widget-Beta,South-America,retail,694,935.65,551939.93,15,99349.19
TXN1002852,2025-09-25,Gadget-X1,Europe,wholesale,109,7.78,678.42,20,122.12
TXN1002853,2025-10-26,Gadget-X2,Asia-Pacific,partner,77,41.46,3192.42,0,574.64
TXN1002854,2025-11-27,Doohickey-Pro,Middle-East,direct,12,939.56,11274.72,0,2029.45
TXN1002855,2025-12-28,Thingamajig,Africa,online,229,764.75,157614.98,10,28370.7
TXN1002856,2025-01-01,Gizmo-3000,North-America,retail,941,633.66,447205.54,25,80497.0
TXN1002857,2025-02-02,Contraption-A,South-America,wholesale,790,757.13,448599.52,25,80747.91
TXN1002858,2025-03-03,Device-Z,Europe,partner,943,289.19,218164.94,20,39269.69
TXN1002859,2025-04-04,Module-7,Asia-Pacific,direct,205,579.92,95106.88,20,17119.24
TXN1002860,2025-05-05,Widget-Alpha,Middle-East,online,843,365.35,307990.05,0,55438.21
TXN1002861,2025-06-06,Widget-Beta,Africa,retail,971,955.61,835107.58,10,150319.36
TXN1002862,2025-07-07,Gadget-X1,North-America,wholesale,583,362.36,179567.5,15,32322.15
TXN1002863,2025-08-08,Gadget-X2,South-America,partner,203,927.81,150676.34,20,27121.74
TXN1002864,2025-09-09,Doohickey-Pro,Europe,direct,949,720.63,547102.3,20,98478.41
TXN1002865,2025-10-10,Thingamajig,Asia-Pacific,online,898,567.95,510019.1,0,91803.44
TXN1002866,2025-11-11,Gizmo-3000,Middle-East,retail,470,139.34,65489.8,0,11788.16
TXN1002867,2025-12-12,Contraption-A,Africa,wholesale,991,60.14,59598.74,0,10727.77
TXN1002868,2025-01-13,Device-Z,North-America,partner,881,869.39,574449.44,25,103400.9
TXN1002869,2025-02-14,Module-7,South-America,direct,697,703.09,490053.73,0,88209.67
TXN1002870,2025-03-15,Widget-Alpha,Europe,online,729,960.13,664938.03,5,119688.85
TXN1002871,2025-04-16,Widget-Beta,Asia-Pacific,retail,339,819.89,222354.17,20,40023.75
TXN1002872,2025-05-17,Gadget-X1,Middle-East,wholesale,835,516.04,366259.39,15,65926.69
TXN1002873,2025-06-18,Gadget-X2,Africa,partner,728,360.02,248989.83,5,44818.17
TXN1002874,2025-07-19,Doohickey-Pro,North-America,direct,144,529.51,68624.5,10,12352.41
TXN1002875,2025-08-20,Thingamajig,South-America,online,913,267.43,231955.41,5,41751.97
TXN1002876,2025-09-21,Gizmo-3000,Europe,retail,395,301.44,89301.6,25,16074.29
TXN1002877,2025-10-22,Contraption-A,Asia-Pacific,wholesale,479,895.22,428810.38,0,77185.87
TXN1002878,2025-11-23,Device-Z,Middle-East,partner,696,541.18,376661.28,0,67799.03
TXN1002879,2025-12-24,Module-7,Africa,direct,725,81.03,52872.08,10,9516.97
TXN1002880,2025-01-25,Widget-Alpha,North-America,online,882,226.31,149704.07,25,26946.73
TXN1002881,2025-02-26,Widget-Beta,South-America,retail,891,843.15,563434.99,25,101418.3
TXN1002882,2025-03-27,Gadget-X1,Europe,wholesale,325,884.73,230029.8,20,41405.36
TXN1002883,2025-04-28,Gadget-X2,Asia-Pacific,partner,564,590.91,316609.58,5,56989.72
TXN1002884,2025-05-01,Doohickey-Pro,Middle-East,direct,848,169.55,143778.4,0,25880.11
TXN1002885,2025-06-02,Thingamajig,Africa,online,847,624.2,502262.53,5,90407.26
TXN1002886,2025-07-03,Gizmo-3000,North-America,retail,346,231.55,72104.67,10,12978.84
TXN1002887,2025-08-04,Contraption-A,South-America,wholesale,453,411.85,149254.44,20,26865.8
TXN1002888,2025-09-05,Device-Z,Europe,partner,927,502.38,349279.7,25,62870.35
TXN1002889,2025-10-06,Module-7,Asia-Pacific,direct,944,910.07,730240.17,15,131443.23
TXN1002890,2025-11-07,Widget-Alpha,Middle-East,online,987,418.82,413375.34,0,74407.56
TXN1002891,2025-12-08,Widget-Beta,Africa,retail,465,327.02,152064.3,0,27371.57
TXN1002892,2025-01-09,Gadget-X1,North-America,wholesale,436,145.54,60282.67,5,10850.88
TXN1002893,2025-02-10,Gadget-X2,South-America,partner,311,587.18,182612.98,0,32870.34
TXN1002894,2025-03-11,Doohickey-Pro,Europe,direct,217,278.13,45265.66,25,8147.82
TXN1002895,2025-04-12,Thingamajig,Asia-Pacific,online,212,16.86,2859.46,20,514.7
TXN1002896,2025-05-13,Gizmo-3000,Middle-East,retail,908,22.39,18297.11,10,3293.48
TXN1002897,2025-06-14,Contraption-A,Africa,wholesale,81,80.73,6539.13,0,1177.04
TXN1002898,2025-07-15,Device-Z,North-America,partner,431,421.45,136233.71,25,24522.07
TXN1002899,2025-08-16,Module-7,South-America,direct,591,122.13,61352.01,15,11043.36
TXN1002900,2025-09-17,Widget-Alpha,Europe,online,322,720.81,232100.82,0,41778.15
TXN1002901,2025-10-18,Widget-Beta,Asia-Pacific,retail,43,890.52,38292.36,0,6892.62
TXN1002902,2025-11-19,Gadget-X1,Middle-East,wholesale,462,739.73,256316.45,25,46136.96
TXN1002903,2025-12-20,Gadget-X2,Africa,partner,458,348.87,135815.09,15,24446.72
TXN1002904,2025-01-21,Doohickey-Pro,North-America,direct,272,368.23,85134.78,15,15324.26
TXN1002905,2025-02-22,Thingamajig,South-America,online,946,116.13,109858.98,0,19774.62
TXN1002906,2025-03-23,Gizmo-3000,Europe,retail,196,335.64,59206.9,10,10657.24
TXN1002907,2025-04-24,Contraption-A,Asia-Pacific,wholesale,399,576.73,184092.22,20,33136.6
TXN1002908,2025-05-25,Device-Z,Middle-East,partner,566,823.21,349452.65,25,62901.48
TXN1002909,2025-06-26,Module-7,Africa,direct,203,449.06,86601.22,5,15588.22
TXN1002910,2025-07-27,Widget-Alpha,North-America,online,190,771.05,131849.55,10,23732.92
TXN1002911,2025-08-28,Widget-Beta,South-America,retail,140,313.45,43883.0,0,7898.94
TXN1002912,2025-09-01,Gadget-X1,Europe,wholesale,181,419.16,75867.96,0,13656.23
TXN1002913,2025-10-02,Gadget-X2,Asia-Pacific,partner,851,499.54,318831.41,25,57389.65
TXN1002914,2025-11-03,Doohickey-Pro,Middle-East,direct,326,941.48,276230.23,10,49721.44
TXN1002915,2025-12-04,Thingamajig,Africa,online,940,907.72,639942.6,25,115189.67
TXN1002916,2025-01-05,Gizmo-3000,North-America,retail,365,623.98,216365.07,5,38945.71
TXN1002917,2025-02-06,Contraption-A,South-America,wholesale,223,545.55,97326.12,20,17518.7
TXN1002918,2025-03-07,Device-Z,Europe,partner,111,537.24,53670.28,10,9660.65
TXN1002919,2025-04-08,Module-7,Asia-Pacific,direct,269,501.54,114677.12,15,20641.88
TXN1002920,2025-05-09,Widget-Alpha,Middle-East,online,113,335.48,28431.93,25,5117.75
TXN1002921,2025-06-10,Widget-Beta,Africa,retail,778,864.04,672223.12,0,121000.16
TXN1002922,2025-07-11,Gadget-X1,North-America,wholesale,660,816.91,512202.57,5,92196.46
TXN1002923,2025-08-12,Gadget-X2,South-America,partner,223,715.67,143634.97,10,25854.29
TXN1002924,2025-09-13,Doohickey-Pro,Europe,direct,561,284.59,151672.24,5,27301.0
TXN1002925,2025-10-14,Thingamajig,Asia-Pacific,online,21,262.2,4680.27,15,842.45
TXN1002926,2025-11-15,Gizmo-3000,Middle-East,retail,400,182.57,73028.0,0,13145.04
TXN1002927,2025-12-16,Contraption-A,Africa,wholesale,701,198.42,139092.42,0,25036.64
TXN1002928,2025-01-17,Device-Z,North-America,partner,182,545.84,94375.74,5,16987.63
TXN1002929,2025-02-18,Module-7,South-America,direct,710,945.91,503697.07,25,90665.47
TXN1002930,2025-03-19,Widget-Alpha,Europe,online,451,404.05,182226.55,0,32800.78
TXN1002931,2025-04-20,Widget-Beta,Asia-Pacific,retail,991,650.13,612064.89,5,110171.68
TXN1002932,2025-05-21,Gadget-X1,Middle-East,wholesale,182,379.45,62153.91,10,11187.7
TXN1002933,2025-06-22,Gadget-X2,Africa,partner,790,165.22,123997.61,5,22319.57
TXN1002934,2025-07-23,Doohickey-Pro,North-America,direct,360,746.87,241985.88,10,43557.46
TXN1002935,2025-08-24,Thingamajig,South-America,online,450,307.16,117488.7,15,21147.97
TXN1002936,2025-09-25,Gizmo-3000,Europe,retail,410,789.21,275039.68,15,49507.14
TXN1002937,2025-10-26,Contraption-A,Asia-Pacific,wholesale,725,499.55,362173.75,0,65191.27
TXN1002938,2025-11-27,Device-Z,Middle-East,partner,276,138.6,34428.24,10,6197.08
TXN1002939,2025-12-28,Module-7,Africa,direct,311,787.9,245036.9,0,44106.64
TXN1002940,2025-01-01,Widget-Alpha,North-America,online,137,686.51,75241.5,20,13543.47
TXN1002941,2025-02-02,Widget-Beta,South-America,retail,425,672.49,242937.01,15,43728.66
TXN1002942,2025-03-03,Gadget-X1,Europe,wholesale,324,603.85,176082.66,10,31694.88
TXN1002943,2025-04-04,Gadget-X2,Asia-Pacific,partner,713,908.58,485863.16,25,87455.37
TXN1002944,2025-05-05,Doohickey-Pro,Middle-East,direct,828,173.92,136805.47,5,24624.98
TXN1002945,2025-06-06,Thingamajig,Africa,online,706,918.9,518994.72,20,93419.05
TXN1002946,2025-07-07,Gizmo-3000,North-America,retail,966,677.51,523579.73,20,94244.35
TXN1002947,2025-08-08,Contraption-A,South-America,wholesale,703,174.07,97896.97,20,17621.45
TXN1002948,2025-09-09,Device-Z,Europe,partner,38,274.19,8856.34,15,1594.14
TXN1002949,2025-10-10,Module-7,Asia-Pacific,direct,726,868.92,504668.74,20,90840.37
TXN1002950,2025-11-11,Widget-Alpha,Middle-East,online,475,542.63,206199.4,20,37115.89
TXN1002951,2025-12-12,Widget-Beta,Africa,retail,720,503.61,344469.24,5,62004.46
TXN1002952,2025-01-13,Gadget-X1,North-America,wholesale,941,10.77,9121.11,10,1641.8
TXN1002953,2025-02-14,Gadget-X2,South-America,partner,185,448.11,70465.3,15,12683.75
TXN1002954,2025-03-15,Doohickey-Pro,Europe,direct,793,477.08,302659.55,20,54478.72
TXN1002955,2025-04-16,Thingamajig,Asia-Pacific,online,978,629.92,554455.58,10,99802.0
TXN1002956,2025-05-17,Gizmo-3000,Middle-East,retail,691,446.09,231186.14,25,41613.51
TXN1002957,2025-06-18,Contraption-A,Africa,wholesale,564,896.47,480328.63,5,86459.15
TXN1002958,2025-07-19,Device-Z,North-America,partner,178,278.87,37229.15,25,6701.25
TXN1002959,2025-08-20,Module-7,South-America,direct,233,189.95,42045.43,5,7568.18
TXN1002960,2025-09-21,Widget-Alpha,Europe,online,436,713.9,295697.38,5,53225.53
TXN1002961,2025-10-22,Widget-Beta,Asia-Pacific,retail,412,738.98,289236.77,5,52062.62
TXN1002962,2025-11-23,Gadget-X1,Middle-East,wholesale,398,309.0,110683.8,10,19923.08
TXN1002963,2025-12-24,Gadget-X2,Africa,partner,337,213.07,64624.13,10,11632.34
TXN1002964,2025-01-25,Doohickey-Pro,North-America,direct,236,64.36,15188.96,0,2734.01
TXN1002965,2025-02-26,Thingamajig,South-America,online,697,983.14,548198.86,20,98675.79
TXN1002966,2025-03-27,Gizmo-3000,Europe,retail,924,977.59,767799.19,15,138203.85
TXN1002967,2025-04-28,Contraption-A,Asia-Pacific,wholesale,232,863.07,200232.24,0,36041.8
TXN1002968,2025-05-01,Device-Z,Middle-East,partner,103,179.66,15729.23,15,2831.26
TXN1002969,2025-06-02,Module-7,Africa,direct,537,167.25,85322.59,5,15358.07
TXN1002970,2025-07-03,Widget-Alpha,North-America,online,133,896.38,95374.83,20,17167.47
TXN1002971,2025-08-04,Widget-Beta,South-America,retail,560,555.48,233301.6,25,41994.29
TXN1002972,2025-09-05,Gadget-X1,Europe,wholesale,705,493.79,261091.46,25,46996.46
TXN1002973,2025-10-06,Gadget-X2,Asia-Pacific,partner,715,357.89,255891.35,0,46060.44
TXN1002974,2025-11-07,Doohickey-Pro,Middle-East,direct,556,697.25,290753.25,25,52335.58
TXN1002975,2025-12-08,Thingamajig,Africa,online,77,767.87,47300.79,20,8514.14
TXN1002976,2025-01-09,Gizmo-3000,North-America,retail,609,444.37,202966.0,25,36533.88
TXN1002977,2025-02-10,Contraption-A,South-America,wholesale,710,20.41,13041.99,10,2347.56
TXN1002978,2025-03-11,Device-Z,Europe,partner,749,343.8,257506.2,0,46351.12
TXN1002979,2025-04-12,Module-7,Asia-Pacific,direct,847,366.16,310137.52,0,55824.75
TXN1002980,2025-05-13,Widget-Alpha,Middle-East,online,83,9.72,806.76,0,145.22
TXN1002981,2025-06-14,Widget-Beta,Africa,retail,967,395.32,324933.27,15,58487.99
TXN1002982,2025-07-15,Gadget-X1,North-America,wholesale,6,55.76,284.38,15,51.19
TXN1002983,2025-08-16,Gadget-X2,South-America,partner,952,525.52,400236.03,20,72042.49
TXN1002984,2025-09-17,Doohickey-Pro,Europe,direct,974,309.72,271500.55,10,48870.1
TXN1002985,2025-10-18,Thingamajig,Asia-Pacific,online,948,690.11,556090.64,15,100096.32
TXN1002986,2025-11-19,Gizmo-3000,Middle-East,retail,560,875.35,416666.6,15,74999.99
TXN1002987,2025-12-20,Contraption-A,Africa,wholesale,722,453.05,278036.79,15,50046.62
TXN1002988,2025-01-21,Device-Z,North-America,partner,494,559.38,248700.35,10,44766.06
TXN1002989,2025-02-22,Module-7,South-America,direct,231,980.61,169890.68,25,30580.32
TXN1002990,2025-03-23,Widget-Alpha,Europe,online,224,614.53,137654.72,0,24777.85
TXN1002991,2025-04-24,Widget-Beta,Asia-Pacific,retail,80,702.36,56188.8,0,10113.98
TXN1002992,2025-05-25,Gadget-X1,Middle-East,wholesale,74,669.68,37167.24,25,6690.1
TXN1002993,2025-06-26,Gadget-X2,Africa,partner,220,369.53,65037.28,20,11706.71
TXN1002994,2025-07-27,Doohickey-Pro,North-America,direct,741,204.84,113839.83,25,20491.17
TXN1002995,2025-08-28,Thingamajig,South-America,online,91,298.29,27144.39,0,4885.99
TXN1002996,2025-09-01,Gizmo-3000,Europe,retail,162,851.95,124214.31,10,22358.58
TXN1002997,2025-10-02,Contraption-A,Asia-Pacific,wholesale,514,911.3,421567.38,10,75882.13
